i,LSOA11CD_props,area_props,area_total,LSOA11CD_majority
61049,"['E01027619', 'E01013430']","[0.744, 0.256]",4000000.0,E01027619
61050,"['E01027619', 'E01027601', 'E01013430', 'E01027595']","[0.566, 0.423, 0.011, 0.0]",4000000.0,E01027619
61051,['E01027601'],[1.0],4000000.0,E01027601
61052,"['E01027601', 'E01027595']","[0.86, 0.14]",4000000.0,E01027601
61053,"['E01027601', 'E01027622']","[0.752, 0.248]",4000000.0,E01027601
61054,"['E01027622', 'E01027595']","[0.908, 0.092]",4000000.0,E01027622
61055,"['E01027622', 'E01027595']","[0.994, 0.006]",4000000.0,E01027622
61056,"['E01027622', 'E01027636', 'E01027595']","[0.529, 0.469, 0.003]",4000000.0,E01027622
61057,"['E01027636', 'E01027622']","[0.951, 0.049]",4000000.0,E01027636
61058,"['E01027636', 'E01027775', 'E01027622']","[0.968, 0.022, 0.01]",4000000.0,E01027636
61059,"['E01027775', 'E01027636']","[0.78, 0.22]",4000000.0,E01027775
61060,"['E01027775', 'E01027780']","[0.995, 0.005]",4000000.0,E01027775
61061,"['E01027780', 'E01027775']","[0.902, 0.098]",4000000.0,E01027780
61062,['E01027780'],[1.0],4000000.0,E01027780
61063,['E01027780'],[1.0],4000000.0,E01027780
61064,['E01027780'],[1.0],4000000.0,E01027780
61065,['E01027780'],[1.0],4000000.0,E01027780
61066,['E01027780'],[1.0],4000000.0,E01027780
61067,"['E01027780', 'E01027627']","[0.737, 0.263]",4000000.0,E01027780
61068,"['E01027627', 'E01027780']","[0.977, 0.023]",4000000.0,E01027627
61069,['E01027627'],[1.0],4000000.0,E01027627
61070,['E01027627'],[1.0],4000000.0,E01027627
61071,"['E01027627', 'E01027591']","[0.999, 0.001]",4000000.0,E01027627
61072,"['E01027591', 'E01027627']","[0.941, 0.059]",4000000.0,E01027591
61073,['E01027591'],[1.0],4000000.0,E01027591
61074,"['E01027591', 'E01027597', 'E01027598']","[0.542, 0.44, 0.017]",4000000.0,E01027591
61075,"['E01027598', 'E01027597', 'E01027599']","[0.643, 0.271, 0.086]",4000000.0,E01027598
61076,"['E01012124', 'E01032593', 'E01027598', 'E01027597']","[0.359, 0.356, 0.286, 0.0]",4000000.0,E01012124
61077,"['E01012124', 'E01032593']","[0.948, 0.052]",4000000.0,E01012124
61078,"['E01012119', 'E01012149', 'E01012112', 'E01012124', 'E01012147']","[0.703, 0.104, 0.096, 0.068, 0.029]",4000000.0,E01012119
61079,"['E01012112', 'E01012119', 'E01012109', 'E01012171', 'E01012145', 'E01012173', 'E01012111', 'E01012108', 'E01012172', 'E01012110', 'E01012175', 'E01012147', 'E01012168', 'E01012113', 'E01032560', 'E01012146']","[0.169, 0.162, 0.103, 0.084, 0.064, 0.064, 0.061, 0.061, 0.06, 0.055, 0.033, 0.029, 0.028, 0.018, 0.008, 0.003]",4000000.0,E01012112
61080,"['E01032560', 'E01033471', 'E01012114', 'E01012113', 'E01012107', 'E01012170', 'E01012175', 'E01012168', 'E01012109', 'E01012108']","[0.516, 0.217, 0.125, 0.044, 0.041, 0.021, 0.018, 0.012, 0.006, 0.0]",4000000.0,E01032560
61081,"['E01012107', 'E01032560', 'E01033471']","[0.825, 0.138, 0.037]",3883070.4,E01012107
61082,['E01012107'],[1.0],3569326.9,E01012107
61083,['E01012107'],[1.0],2338225.9,E01012107
61084,['E01012107'],[1.0],90513.0,E01012107
61185,['E01017363'],[1.0],26683.5,E01017363
61186,"['E01017364', 'E01017370', 'E01017359', 'E01017363']","[0.545, 0.239, 0.204, 0.012]",2918226.1,E01017364
61187,"['E01017359', 'E01017360', 'E01017355', 'E01017370', 'E01017364']","[0.734, 0.138, 0.082, 0.042, 0.004]",3790162.7,E01017359
61188,"['E01017358', 'E01017324', 'E01017320', 'E01017355', 'E01017356', 'E01017357', 'E01017360', 'E01017359', 'E01017318', 'E01017323', 'E01017319']","[0.326, 0.254, 0.139, 0.124, 0.066, 0.06, 0.009, 0.008, 0.007, 0.007, 0.0]",4000000.0,E01017358
61189,"['E01017324', 'E01017323', 'E01017317', 'E01017318', 'E01017289', 'E01017320', 'E01017350']","[0.415, 0.364, 0.137, 0.045, 0.027, 0.006, 0.004]",4000000.0,E01017324
61190,"['E01017323', 'E01017289', 'E01017283']","[0.813, 0.161, 0.026]",4000000.0,E01017323
61191,"['E01017283', 'E01017289', 'E01017323']","[0.927, 0.071, 0.002]",4000000.0,E01017283
61192,"['E01017283', 'E01017282', 'E01017286', 'E01017287', 'E01017341']","[0.827, 0.078, 0.074, 0.015, 0.006]",4000000.0,E01017283
61193,"['E01017286', 'E01017338', 'E01017287', 'E01017341', 'E01017342', 'E01017283', 'E01017337', 'E01017282']","[0.342, 0.207, 0.184, 0.146, 0.088, 0.02, 0.007, 0.006]",2840326.0,E01017286
61196,"['E01022830', 'E01022795', 'E01032881', 'E01032882']","[0.656, 0.241, 0.098, 0.005]",915764.2,E01022830
61197,"['E01032881', 'E01032880', 'E01022820', 'E01032882', 'E01022830', 'E01022826', 'E01032883', 'E01022842', 'E01022819', 'E01022829', 'E01022828', 'E01022841']","[0.268, 0.196, 0.119, 0.119, 0.088, 0.076, 0.057, 0.041, 0.012, 0.012, 0.01, 0.002]",3975544.9,E01032881
61198,"['E01022778', 'E01022836', 'E01022842', 'E01022803', 'E01022835', 'E01022805', 'E01022834', 'E01022804', 'E01032877', 'E01022800', 'E01022841', 'E01022826', 'E01032880', 'E01022801', 'E01022829']","[0.382, 0.101, 0.1, 0.087, 0.061, 0.057, 0.056, 0.044, 0.042, 0.04, 0.008, 0.008, 0.007, 0.004, 0.003]",4000000.0,E01022778
61199,"['E01032877', 'E01022802', 'E01022738', 'E01022724', 'E01022766', 'E01022801', 'E01022736', 'E01022800', 'E01022723', 'E01022737', 'E01022803', 'E01022739']","[0.295, 0.183, 0.168, 0.098, 0.074, 0.057, 0.046, 0.033, 0.022, 0.01, 0.01, 0.004]",3727778.0,E01032877
61200,"['E01022721', 'E01022720', 'E01022725', 'E01022722', 'E01022723', 'E01022735', 'E01022728', 'E01022727', 'E01022737', 'E01022726', 'E01022766', 'E01022736', 'E01022743', 'E01022738', 'E01022733']","[0.16, 0.123, 0.104, 0.103, 0.097, 0.096, 0.075, 0.074, 0.064, 0.054, 0.03, 0.007, 0.005, 0.004, 0.003]",3809327.0,E01022721
61201,"['E01022729', 'E01022720', 'E01022725', 'E01022726']","[0.463, 0.458, 0.04, 0.039]",4000000.0,E01022729
61202,"['E01023285', 'E01023284', 'E01022720', 'E01022729']","[0.502, 0.225, 0.163, 0.11]",4000000.0,E01023285
61203,"['E01023285', 'E01023277', 'E01023271', 'E01023284']","[0.661, 0.206, 0.107, 0.026]",4000000.0,E01023285
61204,"['E01023275', 'E01023273', 'E01023276', 'E01023271', 'E01023277', 'E01023285', 'E01023272']","[0.266, 0.265, 0.235, 0.194, 0.03, 0.011, 0.0]",4000000.0,E01023275
61205,"['E01023275', 'E01023276', 'E01023223', 'E01023235', 'E01023272']","[0.653, 0.19, 0.152, 0.004, 0.001]",4000000.0,E01023275
61206,"['E01023222', 'E01023235', 'E01023275', 'E01023223']","[0.484, 0.235, 0.193, 0.089]",4000000.0,E01023222
61207,"['E01023282', 'E01023222', 'E01023235', 'E01023246']","[0.693, 0.186, 0.112, 0.009]",4000000.0,E01023282
61208,"['E01023282', 'E01023246']","[0.903, 0.097]",4000000.0,E01023282
61209,"['E01023225', 'E01023282']","[0.599, 0.401]",4000000.0,E01023225
61210,['E01023225'],[1.0],4000000.0,E01023225
61211,['E01023225'],[1.0],4000000.0,E01023225
61212,"['E01023225', 'E01023236', 'E01023279']","[0.988, 0.007, 0.005]",4000000.0,E01023225
61213,"['E01023280', 'E01023281', 'E01023236', 'E01023279', 'E01023225', 'E01023278']","[0.499, 0.169, 0.14, 0.074, 0.074, 0.043]",4000000.0,E01023280
61214,"['E01023280', 'E01023236']","[0.567, 0.433]",4000000.0,E01023280
61215,"['E01023236', 'E01023280', 'E01022561']","[0.979, 0.016, 0.005]",4000000.0,E01023236
61216,"['E01022561', 'E01023236']","[0.824, 0.176]",4000000.0,E01022561
61217,"['E01022561', 'E01023288']","[0.927, 0.073]",4000000.0,E01022561
61218,"['E01022561', 'E01023288', 'E01022532']","[0.842, 0.105, 0.053]",4000000.0,E01022561
61219,"['E01022532', 'E01022561']","[0.759, 0.241]",4000000.0,E01022532
61220,"['E01022532', 'E01022529']","[0.936, 0.064]",4000000.0,E01022532
61221,"['E01022529', 'E01022532', 'E01022531', 'E01022530']","[0.9, 0.068, 0.027, 0.006]",4000000.0,E01022529
61222,"['E01022531', 'E01022529', 'E01022530', 'E01022528']","[0.353, 0.307, 0.171, 0.169]",4000000.0,E01022531
61223,"['E01022529', 'E01022531', 'E01022528']","[0.488, 0.459, 0.053]",4000000.0,E01022529
61224,"['E01022531', 'E01022520', 'E01022529', 'E01022547']","[0.544, 0.213, 0.149, 0.094]",4000000.0,E01022531
61225,"['E01022472', 'E01022547', 'E01022520', 'E01022531']","[0.471, 0.45, 0.071, 0.007]",4000000.0,E01022472
61226,"['E01022472', 'E01022547', 'E01022560']","[0.948, 0.051, 0.001]",4000000.0,E01022472
61227,"['E01022472', 'E01022554', 'E01022560', 'E01022522']","[0.941, 0.031, 0.017, 0.012]",4000000.0,E01022472
61228,"['E01016255', 'E01022472', 'E01016254', 'E01022554', 'E01022473', 'E01022522', 'E01022556']","[0.332, 0.26, 0.117, 0.104, 0.101, 0.063, 0.023]",4000000.0,E01016255
61229,"['E01016255', 'E01016254']","[0.77, 0.23]",4000000.0,E01016255
61230,"['E01016255', 'E01016254', 'E01016327']","[0.509, 0.485, 0.006]",4000000.0,E01016255
61231,"['E01016327', 'E01016255', 'E01016266']","[0.347, 0.345, 0.308]",4000000.0,E01016327
61232,"['E01016266', 'E01016264', 'E01016265', 'E01016327']","[0.522, 0.414, 0.064, 0.0]",4000000.0,E01016266
61233,['E01016264'],[1.0],4000000.0,E01016264
61234,"['E01016285', 'E01016264', 'E01016256']","[0.642, 0.347, 0.011]",4000000.0,E01016285
61235,"['E01016285', 'E01016256']","[0.737, 0.263]",4000000.0,E01016285
61236,"['E01016257', 'E01016285', 'E01016256']","[0.649, 0.313, 0.037]",4000000.0,E01016257
61237,['E01016257'],[1.0],4000000.0,E01016257
61238,"['E01028618', 'E01016257']","[0.767, 0.233]",4000000.0,E01028618
61239,"['E01028618', 'E01028649']","[0.997, 0.003]",4000000.0,E01028618
61240,"['E01028617', 'E01028618', 'E01028649', 'E01028619']","[0.419, 0.287, 0.201, 0.093]",4000000.0,E01028617
61241,"['E01028617', 'E01028607', 'E01028649']","[0.467, 0.288, 0.245]",4000000.0,E01028617
61242,"['E01028607', 'E01028608', 'E01028649']","[0.589, 0.347, 0.064]",4000000.0,E01028607
61243,"['E01028607', 'E01028606', 'E01028608']","[0.801, 0.135, 0.064]",4000000.0,E01028607
61244,"['E01028606', 'E01028605', 'E01028607', 'E01028604', 'E01028658']","[0.517, 0.271, 0.125, 0.085, 0.003]",4000000.0,E01028606
61245,"['E01028604', 'E01028605', 'E01028658', 'E01028603', 'E01028641']","[0.611, 0.198, 0.103, 0.078, 0.01]",4000000.0,E01028604
61246,"['E01028641', 'E01028603', 'E01028604', 'E01028658']","[0.633, 0.331, 0.025, 0.011]",4000000.0,E01028641
61247,"['E01028641', 'E01028603']","[0.961, 0.039]",4000000.0,E01028641
61248,"['E01028641', 'E01028640', 'E01028683']","[0.574, 0.426, 0.0]",4000000.0,E01028641
61249,"['E01028683', 'E01028640', 'E01028641', 'E01028557', 'E01028681', 'E01028639']","[0.731, 0.161, 0.042, 0.035, 0.028, 0.004]",4000000.0,E01028683
61250,"['E01028639', 'E01028681', 'E01028683', 'E01028515', 'E01028572']","[0.911, 0.044, 0.044, 0.0, 0.0]",4000000.0,E01028639
61251,"['E01028638', 'E01028639', 'E01028515']","[0.576, 0.423, 0.001]",4000000.0,E01028638
61252,"['E01028638', 'E01028501']","[0.987, 0.013]",4000000.0,E01028638
61253,"['E01028638', 'E01028501']","[0.542, 0.458]",4000000.0,E01028638
61254,['E01028501'],[1.0],4000000.0,E01028501
61255,"['E01028501', 'E01028502']","[0.917, 0.083]",4000000.0,E01028501
61256,"['E01028501', 'E01028424']","[0.872, 0.128]",4000000.0,E01028501
61257,"['E01028424', 'E01028425', 'E01028501', 'E01028468', 'E01028464']","[0.496, 0.301, 0.161, 0.027, 0.015]",4000000.0,E01028424
61258,"['E01028468', 'E01028424', 'E01028466', 'E01028470', 'E01028469', 'E01028472', 'E01028473', 'E01028471', 'E01028467', 'E01028462', 'E01028456', 'E01028464', 'E01028463', 'E01028457', 'E01028477']","[0.323, 0.168, 0.114, 0.101, 0.056, 0.055, 0.045, 0.039, 0.035, 0.031, 0.019, 0.011, 0.003, 0.001, 0.0]",4000000.0,E01028468
61259,"['E01028477', 'E01028460', 'E01028461', 'E01028462', 'E01028469', 'E01028473', 'E01028459', 'E01028478', 'E01028470', 'E01028457', 'E01028456']","[0.66, 0.102, 0.066, 0.058, 0.038, 0.036, 0.027, 0.007, 0.004, 0.003, 0.0]",4000000.0,E01028477
61260,"['E01028477', 'E01028484']","[0.944, 0.056]",4000000.0,E01028477
61261,"['E01028477', 'E01028484']","[0.605, 0.395]",4000000.0,E01028477
61262,"['E01028484', 'E01028477']","[0.989, 0.011]",4000000.0,E01028484
61263,"['E01028484', 'E01027290', 'E01028483']","[0.629, 0.346, 0.025]",4000000.0,E01028484
61264,['E01027290'],[1.0],4000000.0,E01027290
61265,"['E01027296', 'E01027290', 'E01027268', 'E01027269', 'E01027267', 'E01027264', 'E01027271']","[0.389, 0.311, 0.102, 0.086, 0.045, 0.038, 0.029]",4000000.0,E01027296
61266,"['E01027271', 'E01027266', 'E01027296', 'E01027270', 'E01027272', 'E01027267', 'E01027261', 'E01027265', 'E01027268']","[0.342, 0.199, 0.164, 0.162, 0.071, 0.032, 0.021, 0.005, 0.005]",4000000.0,E01027271
61267,"['E01027296', 'E01027261', 'E01027266', 'E01027271']","[0.541, 0.418, 0.041, 0.0]",4000000.0,E01027296
61268,"['E01027296', 'E01027261']","[0.526, 0.474]",4000000.0,E01027296
61269,"['E01027261', 'E01027306', 'E01027296']","[0.371, 0.327, 0.301]",4000000.0,E01027261
61270,"['E01027306', 'E01027261']","[0.951, 0.049]",4000000.0,E01027306
61271,['E01027306'],[1.0],4000000.0,E01027306
61272,"['E01027028', 'E01027306', 'E01027262']","[0.804, 0.188, 0.008]",4000000.0,E01027028
61273,"['E01027028', 'E01027262']","[0.832, 0.168]",4000000.0,E01027028
61274,"['E01027028', 'E01027004']","[0.976, 0.024]",4000000.0,E01027028
61275,"['E01027004', 'E01027028']","[0.986, 0.014]",4000000.0,E01027004
61276,"['E01027004', 'E01026993']","[0.529, 0.471]",4000000.0,E01027004
61277,"['E01026993', 'E01027013', 'E01027008', 'E01026991', 'E01027011']","[0.737, 0.157, 0.104, 0.002, 0.0]",4000000.0,E01026993
61278,"['E01027013', 'E01027012', 'E01026991', 'E01026992', 'E01026987', 'E01026988', 'E01027008', 'E01027010', 'E01026986', 'E01027007']","[0.236, 0.233, 0.161, 0.126, 0.114, 0.044, 0.041, 0.019, 0.015, 0.011]",4000000.0,E01027013
61279,"['E01027014', 'E01027012', 'E01026994', 'E01026990', 'E01027011', 'E01026989', 'E01026987', 'E01026986']","[0.308, 0.174, 0.165, 0.116, 0.1, 0.078, 0.036, 0.024]",4000000.0,E01027014
61280,"['E01026994', 'E01026990']","[0.998, 0.002]",4000000.0,E01026994
61281,"['E01026994', 'E01027016']","[0.937, 0.063]",4000000.0,E01026994
61282,"['E01026994', 'E01027006', 'E01027016']","[0.724, 0.183, 0.093]",4000000.0,E01026994
61283,"['E01027006', 'E01026994']","[0.692, 0.308]",4000000.0,E01027006
61284,"['E01027006', 'E01027030', 'E01026994']","[0.588, 0.411, 0.001]",4000000.0,E01027006
61285,['E01027030'],[1.0],4000000.0,E01027030
61286,"['E01025808', 'E01027030']","[0.651, 0.349]",4000000.0,E01025808
61287,['E01025808'],[1.0],4000000.0,E01025808
61288,"['E01025808', 'E01025771']","[0.975, 0.025]",4000000.0,E01025808
61289,"['E01025808', 'E01025810']","[0.995, 0.005]",4000000.0,E01025808
61290,"['E01025808', 'E01025810']","[0.745, 0.255]",4000000.0,E01025808
61291,"['E01025808', 'E01025777', 'E01025810']","[0.599, 0.228, 0.174]",4000000.0,E01025808
61292,"['E01025777', 'E01025810']","[0.505, 0.495]",4000000.0,E01025777
61293,"['E01025810', 'E01025615', 'E01025777']","[0.861, 0.083, 0.056]",4000000.0,E01025810
61294,"['E01025615', 'E01025616', 'E01025618', 'E01025810', 'E01025617', 'E01025619']","[0.436, 0.368, 0.098, 0.05, 0.04, 0.008]",4000000.0,E01025615
61295,"['E01025612', 'E01025659', 'E01025619', 'E01025617', 'E01025616', 'E01025610', 'E01025611', 'E01025618', 'E01025658']","[0.346, 0.24, 0.192, 0.074, 0.073, 0.033, 0.023, 0.017, 0.0]",4000000.0,E01025612
61296,"['E01025659', 'E01025658', 'E01013677', 'E01025987', 'E01013676', 'E01025657', 'E01025986', 'E01025660', 'E01013674', 'E01025989', 'E01013678', 'E01013675', 'E01025610', 'E01025985']","[0.264, 0.214, 0.075, 0.067, 0.066, 0.064, 0.058, 0.046, 0.045, 0.041, 0.033, 0.013, 0.007, 0.006]",4000000.0,E01025659
61297,"['E01013609', 'E01013612', 'E01013678', 'E01013610', 'E01013611', 'E01013608', 'E01013614', 'E01013673', 'E01013675', 'E01013693', 'E01013691', 'E01013613', 'E01013674', 'E01025660', 'E01013690', 'E01013679', 'E01013636', 'E01013692']","[0.186, 0.111, 0.092, 0.086, 0.083, 0.082, 0.064, 0.063, 0.048, 0.045, 0.039, 0.038, 0.031, 0.017, 0.011, 0.002, 0.002, 0.0]",4000000.0,E01013609
61298,"['E01013687', 'E01013775', 'E01013612', 'E01013636', 'E01013635', 'E01013688', 'E01013633', 'E01013648', 'E01013777', 'E01013641', 'E01013776', 'E01013613', 'E01013647', 'E01013690', 'E01013649', 'E01013784', 'E01013634', 'E01013778', 'E01013774', 'E01013631', 'E01013609', 'E01025655', 'E01032875', 'E01013639']","[0.13, 0.127, 0.126, 0.104, 0.093, 0.089, 0.066, 0.064, 0.04, 0.039, 0.031, 0.025, 0.019, 0.01, 0.01, 0.009, 0.008, 0.005, 0.002, 0.002, 0.001, 0.0, 0.0, 0.0]",4000000.0,E01013687
61299,"['E01013607', 'E01013778', 'E01013786', 'E01013725', 'E01032867', 'E01013684', 'E01013782', 'E01013681', 'E01013783', 'E01013683', 'E01032868', 'E01032875', 'E01013682', 'E01013779', 'E01013781', 'E01013774', 'E01013784', 'E01013728', 'E01013780', 'E01013647', 'E01013648', 'E01013641', 'E01013721', 'E01013776', 'E01013680', 'E01013639']","[0.151, 0.088, 0.069, 0.068, 0.068, 0.067, 0.054, 0.052, 0.045, 0.04, 0.039, 0.038, 0.034, 0.033, 0.033, 0.029, 0.025, 0.017, 0.015, 0.008, 0.008, 0.008, 0.005, 0.004, 0.001, 0.001]",4000000.0,E01013607
61300,"['E01013607', 'E01013621', 'E01013680', 'E01013623', 'E01013686', 'E01013606', 'E01013685', 'E01013604', 'E01013605', 'E01013620', 'E01013721', 'E01013622', 'E01013603', 'E01013601', 'E01013619', 'E01013681', 'E01013725']","[0.19, 0.12, 0.101, 0.093, 0.081, 0.08, 0.064, 0.059, 0.058, 0.052, 0.036, 0.027, 0.018, 0.006, 0.005, 0.005, 0.004]",4000000.0,E01013607
61301,"['E01013615', 'E01013602', 'E01013616', 'E01013619', 'E01013600', 'E01013601', 'E01025678', 'E01013620', 'E01013604', 'E01025679', 'E01013603', 'E01025680', 'E01013617']","[0.233, 0.183, 0.147, 0.138, 0.132, 0.076, 0.021, 0.02, 0.019, 0.017, 0.012, 0.002, 0.0]",4000000.0,E01013615
61302,"['E01013615', 'E01025736', 'E01025679', 'E01025739', 'E01025680']","[0.381, 0.284, 0.184, 0.104, 0.048]",4000000.0,E01013615
61303,"['E01025739', 'E01025738', 'E01025737', 'E01025736', 'E01025728', 'E01025729', 'E01025679']","[0.487, 0.401, 0.073, 0.025, 0.005, 0.004, 0.004]",4000000.0,E01025739
61304,"['E01025735', 'E01025728', 'E01025738', 'E01025727', 'E01025729', 'E01025726', 'E01025737', 'E01025674', 'E01025733', 'E01025739']","[0.342, 0.143, 0.121, 0.111, 0.1, 0.066, 0.054, 0.047, 0.015, 0.0]",4000000.0,E01025735
61305,"['E01025674', 'E01025735', 'E01025675', 'E01025733', 'E01025676', 'E01025732', 'E01025677']","[0.301, 0.254, 0.25, 0.08, 0.055, 0.05, 0.01]",4000000.0,E01025674
61306,"['E01025676', 'E01025677', 'E01025760', 'E01025732', 'E01025674', 'E01025675']","[0.796, 0.127, 0.026, 0.023, 0.014, 0.014]",4000000.0,E01025676
61307,"['E01025760', 'E01025676']","[0.987, 0.013]",4000000.0,E01025760
61308,"['E01025760', 'E01028410']","[0.948, 0.052]",4000000.0,E01025760
61309,['E01028410'],[1.0],4000000.0,E01028410
61310,"['E01028409', 'E01028410', 'E01028387', 'E01028389']","[0.6, 0.322, 0.046, 0.032]",4000000.0,E01028409
61311,"['E01028409', 'E01028387']","[0.927, 0.073]",4000000.0,E01028409
61312,"['E01028409', 'E01028405']","[0.878, 0.122]",4000000.0,E01028409
61313,"['E01028405', 'E01028404', 'E01028409', 'E01028407', 'E01028406']","[0.386, 0.35, 0.165, 0.059, 0.039]",4000000.0,E01028405
61314,"['E01028406', 'E01028407', 'E01028391', 'E01028373', 'E01028364', 'E01028404', 'E01028401', 'E01028363', 'E01013900', 'E01013895']","[0.35, 0.262, 0.139, 0.138, 0.071, 0.015, 0.015, 0.007, 0.003, 0.0]",4000000.0,E01028406
61315,"['E01028365', 'E01028392', 'E01028363', 'E01028400', 'E01028391', 'E01028399', 'E01028401', 'E01013901', 'E01028418', 'E01028364', 'E01028417', 'E01028396', 'E01028398', 'E01013902', 'E01028416', 'E01028373', 'E01013874', 'E01013895']","[0.305, 0.16, 0.094, 0.074, 0.066, 0.058, 0.051, 0.041, 0.041, 0.039, 0.015, 0.014, 0.013, 0.012, 0.012, 0.004, 0.001, 0.0]",4000000.0,E01028365
61316,"['E01013874', 'E01033402', 'E01013871', 'E01013870', 'E01028416', 'E01033400', 'E01013872', 'E01028417', 'E01013920', 'E01028365', 'E01013901', 'E01032522', 'E01013873', 'E01028386', 'E01033403', 'E01013919', 'E01028384', 'E01028418']","[0.17, 0.132, 0.092, 0.089, 0.087, 0.081, 0.057, 0.057, 0.047, 0.045, 0.044, 0.033, 0.031, 0.015, 0.008, 0.005, 0.003, 0.002]",4000000.0,E01013874
61317,"['E01013960', 'E01013943', 'E01013961', 'E01013958', 'E01013813', 'E01013959', 'E01013815', 'E01013954', 'E01033401', 'E01013816', 'E01033406', 'E01013957', 'E01033411', 'E01013920', 'E01033400', 'E01032522', 'E01013941', 'E01033405', 'E01033399', 'E01033409', 'E01033407', 'E01033403', 'E01013942', 'E01013962', 'E01013919', 'E01033402', 'E01013843', 'E01032520']","[0.064, 0.063, 0.061, 0.054, 0.051, 0.05, 0.05, 0.047, 0.046, 0.043, 0.043, 0.043, 0.04, 0.04, 0.038, 0.037, 0.036, 0.034, 0.034, 0.029, 0.023, 0.022, 0.015, 0.014, 0.01, 0.01, 0.001, 0.0]",4000000.0,E01013960
61318,"['E01013968', 'E01013937', 'E01013938', 'E01013943', 'E01013936', 'E01013935', 'E01013969', 'E01013972', 'E01013971', 'E01013941', 'E01013967', 'E01013843', 'E01013970', 'E01013966', 'E01013940', 'E01013942', 'E01013840', 'E01013965', 'E01028217', 'E01028215', 'E01013837', 'E01013958', 'E01013815']","[0.126, 0.112, 0.096, 0.092, 0.089, 0.065, 0.06, 0.053, 0.049, 0.048, 0.047, 0.042, 0.039, 0.031, 0.025, 0.011, 0.007, 0.006, 0.002, 0.0, 0.0, 0.0, 0.0]",4000000.0,E01013968
61319,"['E01028176', 'E01013964', 'E01028167', 'E01028217', 'E01013853', 'E01013963', 'E01028166', 'E01028165', 'E01013965', 'E01013967', 'E01028215', 'E01028175', 'E01032621', 'E01013966', 'E01013856', 'E01028177', 'E01013852', 'E01028144', 'E01028209', 'E01028216', 'E01013850', 'E01013968', 'E01013935']","[0.105, 0.102, 0.099, 0.094, 0.069, 0.069, 0.062, 0.062, 0.06, 0.058, 0.053, 0.033, 0.03, 0.028, 0.019, 0.011, 0.009, 0.009, 0.008, 0.007, 0.007, 0.006, 0.0]",4000000.0,E01028176
61320,"['E01032622', 'E01028142', 'E01028205', 'E01028143', 'E01028144', 'E01013852', 'E01032621', 'E01028166', 'E01028208', 'E01028146', 'E01028209', 'E01013850', 'E01028165']","[0.317, 0.303, 0.093, 0.064, 0.056, 0.046, 0.045, 0.025, 0.021, 0.017, 0.009, 0.003, 0.001]",4000000.0,E01032622
61321,"['E01028142', 'E01028189', 'E01028152', 'E01028205']","[0.63, 0.229, 0.102, 0.038]",4000000.0,E01028142
61322,"['E01028189', 'E01028152', 'E01028142']","[0.711, 0.145, 0.144]",4000000.0,E01028189
61323,"['E01028200', 'E01028189', 'E01028198', 'E01028152', 'E01028300']","[0.356, 0.324, 0.18, 0.128, 0.012]",4000000.0,E01028200
61324,"['E01028200', 'E01028199', 'E01028298', 'E01028300', 'E01028198']","[0.686, 0.175, 0.108, 0.03, 0.0]",4000000.0,E01028200
61325,"['E01028298', 'E01028200', 'E01028343']","[0.708, 0.169, 0.124]",4000000.0,E01028298
61326,"['E01028343', 'E01028254', 'E01028256', 'E01028296', 'E01028298']","[0.43, 0.278, 0.243, 0.025, 0.024]",4000000.0,E01028343
61327,"['E01028263', 'E01028256', 'E01028261', 'E01028296', 'E01028254', 'E01028262', 'E01028255']","[0.332, 0.284, 0.216, 0.127, 0.028, 0.013, 0.001]",4000000.0,E01028263
61328,"['E01028238', 'E01028237', 'E01028261', 'E01028314', 'E01028242', 'E01028239', 'E01028240', 'E01028313', 'E01028262']","[0.311, 0.29, 0.139, 0.102, 0.086, 0.031, 0.022, 0.013, 0.004]",4000000.0,E01028238
61329,"['E01028314', 'E01028260', 'E01028252', 'E01028237', 'E01028242', 'E01028313']","[0.815, 0.086, 0.049, 0.04, 0.009, 0.0]",4000000.0,E01028314
61330,"['E01028224', 'E01028260', 'E01028314', 'E01028225', 'E01028226', 'E01028313']","[0.456, 0.26, 0.177, 0.09, 0.012, 0.005]",4000000.0,E01028224
61331,"['E01028224', 'E01028258', 'E01028223', 'E01028257', 'E01028226', 'E01028259']","[0.673, 0.17, 0.056, 0.046, 0.029, 0.026]",4000000.0,E01028224
61332,"['E01028041', 'E01028258', 'E01028257', 'E01028224']","[0.698, 0.15, 0.136, 0.016]",4000000.0,E01028041
61333,"['E01028041', 'E01028040']","[0.562, 0.438]",4000000.0,E01028041
61334,"['E01028040', 'E01028063']","[0.791, 0.209]",4000000.0,E01028040
61335,"['E01028063', 'E01028060']","[0.706, 0.294]",4000000.0,E01028063
61336,"['E01028063', 'E01028061', 'E01028060', 'E01028062', 'E01028055', 'E01028056', 'E01028057', 'E01028068']","[0.402, 0.187, 0.164, 0.153, 0.037, 0.025, 0.02, 0.013]",4000000.0,E01028063
61337,"['E01028055', 'E01028058', 'E01028046', 'E01028056', 'E01028050', 'E01028049', 'E01028059', 'E01028057', 'E01028047', 'E01028054', 'E01028061', 'E01028052', 'E01028048', 'E01028042']","[0.273, 0.182, 0.13, 0.101, 0.09, 0.088, 0.079, 0.02, 0.018, 0.008, 0.003, 0.003, 0.002, 0.001]",4000000.0,E01028055
